식당이름,구분,평점,주소,영업시간,전화번호,리뷰수,별점건수
이태리식당최다이닝,이탈리안,4.1,서울 은평구 진관3로 67 은평뉴타운구파발 905동 상가동 1층 104호,화요일,02-354-0455,10,17건
써브웨이 연신내점,샌드위치,2.7,서울 은평구 연서로 215-1,월~금 07:00 ~ 22:00,02-352-1500,7,23건
사가네남원추어탕,추어,4.6,서울 은평구 연서로 170,,02-389-1070,6,7건
전주대감감자탕뼈해장국,감자탕,3.7,서울 은평구 통일로83길 5-11,,02-353-3577,10,6건
설참치 불광직영점,참치회,2.1,서울 은평구 통일로66길 5,매일 11:00 ~ 02:00,02-387-0037,12,10건
선식당,한식,5.0,서울 은평구 통일로87길 6-10 1층,,0507-1422-8959,23,5건
쿠아레비 역촌점,제과/베이커리,4.5,서울 은평구 진흥로 101 1층,월~토 08:00 ~ 21:00,02-356-7886,4,6건
맘스터치 은평응암점,패스트푸드,2.0,서울 은평구 증산로 473,,02-303-9804,8,27건
서오릉피자 녹번점,피자,5.0,서울 은평구 은평로 220 녹번역e편한세상캐슬아파트 상가 A동 1층 128호,,02-352-6111,2,10건
롤링파스타 연신내역점,이탈리안,4.5,서울 은평구 연서로 217 2층,매일 11:30 ~ 21:00,02-386-7311,19,4건
풍성분식,분식,3.8,서울 은평구 연서로 263,,,14,5건
불쭈꾸미,해물/생선,3.8,서울 은평구 통일로78길 22,매일 11:00 ~ 23:00,02-353-5388,14,5건
무지개기사식당,기사식당,2.8,서울 은평구 진흥로 120,,02-356-2340,4,6건
장구통,치킨,4.0,서울 은평구 진흥로 61,,02-389-6692,16,4건
술집타디스,호프/요리주점,4.8,서울 은평구 불광로 44-2,영업시간 월~토 18:00 ~ 02:00,02-385-1979,11,5건
금강산감자탕 연신내점,감자탕,1.4,서울 은평구 통일로 915,매일 00:00 ~ 24:00,02-389-5253,7,5건
백야양대창,곱창/막창,4.5,서울 은평구 연서로27길 20-17 1층,영업시간 매일 17:00 ~ 01:00,02-6368-7774,88,11건
푸른해 은평점,회,5.0,서울 은평구 진흥로 23-1 1층,영업시간 월~토 16:00 ~ 24:00,070-4797-2115,5,1건
응암족발,족발/보쌈,5.0,서울 은평구 가좌로 251,영업시간 매일 14:00 ~ 01:00,02-303-6699,28,2건
평양초계탕막국수,닭요리,2.2,서울 은평구 대서문길 9,매일 11:00 ~ 21:00,02-388-2977,15,9건
오징어청춘 연신내점,해물/생선,1.8,서울 은평구 연서로29길 20-6,영업시간 매일 16:00 ~ 06:00,02-355-5535,10,8건
이모네곱창,곱창/막창,2.4,서울 은평구 연서로 207,영업시간 매일 17:00 ~ 02:00,02-357-9550,18,9건
다리원,중화요리,4.1,서울 은평구 증산서길 135,매일 11:00 ~ 21:00,02-376-0604,11,10건
니노나,호프/요리주점,3.7,서울 은평구 은평로 25 1층,,,24,3건
디저트콩콩,제과/베이커리,5.0,서울 은평구 갈현로 52 1층,화~토 10:00 ~ 22:00,,48,2건
진1926 구파발점,육류/고기,3.3,서울 은평구 진관3로 33 은평뉴타운꿈에그린아파트 상가동 112호,영업시간 매일 16:00 ~ 02:00,02-354-1926,16,3건
정상훈식당,퓨전한식,5.0,서울 은평구 통일로83길 18 1층,화요일,,22,7건
장안성,중화요리,2.3,서울 은평구 갈현로 19,매일 00:00 ~ 24:00,02-387-5333,4,13건
외계인방앗간 구파발점,제과/베이커리,4.9,서울 은평구 진관2로 19 휴먼프라자 104호,매일 11:00 ~ 21:00,02-383-7775,2,9건
카페 숨,카페,5.0,서울 은평구 증산로15길 56,월~토 11:00 ~ 22:00,,8,3건
정인호완벽한족발,족발/보쌈,4.4,서울 은평구 은평로 185 1층,화요일,02-2606-4114,3,7건
백년백세전통삼계탕 은평점,삼계탕,5.0,서울 은평구 은평로 205-5,월~토 11:00 ~ 22:00,02-388-9700,4,1건
교촌치킨 녹번점,치킨,3.4,서울 은평구 서오릉로 26 1층,,02-359-9200,1,10건
진관사 연지원,전통찻집,4.3,서울 은평구 진관길 73,매일 09:00 ~ 17:30,,3,10건
구산역어촌어시장,회,4.0,서울 은평구 연서로 152 1층,,02-356-9956,8,1건
양가응암갈매기,육류/고기,3.7,서울 은평구 응암로 336,영업시간 월~토 17:00 ~ 01:00,02-6439-0123,80,3건
카페다르크,카페,2.7,서울 은평구 불광천길 450 1층,매일 11:30 ~ 24:00,,29,15건
명륜진사갈비 구파발점,갈비,3.4,서울 은평구 진관3로 37,영업시간 매일 12:00 ~ 22:00,02-6952-0674,15,7건
홍가네사골곰탕,곰탕,4.9,서울 은평구 통일로82길 15,매일 07:00 ~ 22:00,02-388-9269,8,9건
또순이순대국,순대,4.0,서울 은평구 진관1로 21-10,,02-2231-4434,4,12건
스시쇼부 쇼부2호,초밥/롤,4.8,서울 은평구 은평로13길 11-9,매일 11:30 ~ 22:00,02-385-0045,8,9건
은평한우골직거래장터,육류/고기,2.4,서울 은평구 북한산로 271,,02-381-0192,8,7건
함경도왕순대집,순대,4.2,서울 은평구 은평로 60,,02-305-9547,11,9건
오늘와인한잔 연신내역점,와인바,2.0,서울 은평구 연서로27길 16-6,영업시간 매일 17:00 ~ 03:00,02-356-1358,23,2건
요요라멘,일본식라면,4.3,서울 은평구 연서로32길 18,월~토 11:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 17:00,,9,12건
배스킨라빈스 응암역점,아이스크림,3.7,서울 은평구 은평로 65,매일 10:00 ~ 23:00,02-357-4031,7,13건
고향옥얼큰순대국 구파발점,순대,2.2,서울 은평구 진관2로 15-8 웅신미켈란의아침상가 1층 106/ 107호,매일 09:30 ~ 24:00,02-352-3569,19,17건
두끼떡볶이 연신내점,떡볶이,4.4,서울 은평구 연서로 217 2층,매일 11:00 ~ 22:00,02-356-8991,26,5건
살롱순라,이탈리안,3.8,서울 종로구 율곡로10길 75,화~토 11:30 ~ 23:00 · 브레이크타임 화~금 15:30 ~ 17:00,0504-1400-5257,261,40건
오라이등심,갈비,3.2,서울 종로구 종로32길 23-5,매일 10:30 ~ 24:00,02-2279-8449,23,12건
종로고기집 종로본점,육류/고기,3.2,서울 종로구 삼일대로19길 19,,02-725-3244,123,53건
카페노티드 안국,카페,3.2,서울 종로구 북촌로 6-3 1층,매일 10:00 ~ 21:00,0507-1337-9973,859,146건
블루보틀 삼청 카페,카페,3.3,서울 종로구 북촌로5길 76 1~3층,매일 10:00 ~ 20:00,02-6212-6998,1/015,147건
스태픽스,카페,3.4,서울 종로구 사직로9길 22 102호,매일 10:00 ~ 21:00,0507-1341-2055,408,92건
소금집델리 안국,양식,3.7,서울 종로구 북촌로4길 19 1층,화~일 11:00 ~ 21:50,02-766-2617,545,133건
다운타우너 안국,햄버거,4.0,서울 종로구 북촌로 6-4 1층,매일 11:00 ~ 21:00,0507-1349-3696,837,152건
이문설농탕,설렁탕,3.0,서울 종로구 우정국로 38-13,월~토 08:00 ~ 21:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-733-6526,185,129건
온천집 익선,샤브샤브,3.7,서울 종로구 돈화문로11나길 31-8 1층,매일 11:30 ~ 21:30 · 브레이크타임 월~금 15:00 ~ 17:00,02-762-8215,637,119건
삼청동수제비,수제비,2.7,서울 종로구 삼청로 101-1,매일 11:00 ~ 21:00,02-735-2965,496,224건
어니언 안국점,카페,3.1,서울 종로구 계동길 5,월~금 07:00 ~ 22:00,070-7543-2123,1/219,139건
청진옥 본점,해장국,2.7,서울 종로구 종로3길 32,매일 06:00 ~ 22:00,02-735-1690,224,124건
산모퉁이,카페,3.3,서울 종로구 백석동길 153,매일 11:00 ~ 21:00,02-391-4737,249,86건
찬양집,국수,3.3,서울 종로구 돈화문로11다길 5,월~토 10:00 ~ 21:00,02-743-1384,239,118건
토속촌삼계탕,삼계탕,3.6,서울 종로구 자하문로5길 5,매일 10:00 ~ 22:00,02-737-7444,145,262건
진옥화 할매원조닭한마리 본점,닭요리,3.1,서울 종로구 종로40가길 18,매일 10:30 ~ 01:00,02-2275-9666,404,149건
광화문미진 본점,국수,3.2,서울 종로구 종로 19 르메이에르 종로타운 1층,매일 10:00 ~ 21:30,02-732-1954,446,252건
깡통만두,분식,3.9,서울 종로구 북촌로2길 5-6,월~금 11:30 ~ 21:00 · 브레이크타임 월~금 15:30 ~ 17:00,02-794-4243,372,153건
황생가칼국수,국수,3.6,서울 종로구 북촌로5길 78,매일 11:00 ~ 21:30,02-739-6334,246,136건
잘빠진메밀 서촌점,국수,3.4,서울 종로구 자하문로11길 4,월~토 11:00 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00,070-4142-1214,287,74건
핏제리아오,피자,4.2,서울 종로구 동숭길 48,매일 11:30 ~ 22:00,02-3673-5005,391,101건
경양카츠,돈까스/우동,4.1,서울 종로구 수표로28길 15,매일 11:30 ~ 20:30 · 브레이크타임 월~금 15:00 ~ 17:00,070-4795-8889,1/094,111건
부촌육회,육류/고기,4.3,서울 종로구 종로 200-12,월~토 09:00 ~ 23:00,02-2267-1831,176,125건
호호식당 대학로점,일식,3.3,서울 종로구 대학로9길 35 1층,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-741-2384,400,128건
더피아노,커피전문점,2.7,서울 종로구 평창6길 71,,02-395-2480,155,60건
원조순희네육회빈대떡,한식,2.9,서울 종로구 종로32길 5,매일 09:00 ~ 22:30,02-2264-7774,649,179건
자하손만두,한식,3.0,서울 종로구 백석동길 12,매일 11:00 ~ 21:30,02-379-2648,256,190건
오죽이네,닭요리,4.2,서울 종로구 돈화문로11가길 25,,02-741-8874,268,87건
계림 종로본점,닭요리,3.5,서울 종로구 돈화문로4길 39,월~토 11:30 ~ 21:50 · 브레이크타임 월~토 15:30 ~ 16:30,02-2263-6658,237,135건
서촌계단집,해물/생선,3.1,서울 종로구 자하문로1길 15 1층,,02-737-8412,347,120건
스코프 서촌점,제과/베이커리,3.8,서울 종로구 필운대로5가길 31,월/화요일,070-7761-1739,113,119건
계열사,치킨,2.8,서울 종로구 백석동길 7,영업시간 매일 12:00 ~ 23:30,02-391-3566,239,124건
정돈,돈까스/우동,3.7,서울 종로구 대학로9길 12 지하1층,매일 11:30 ~ 21:00 · 브레이크타임 매일 14:00 ~ 17:00,02-987-0924,297,262건
진진수라 광화문점,한정식,4.1,서울 종로구 종로5길 7 타워8빌딩 지하 2층 201-206호,매일 11:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6226-8191,207,36건
육회자매집 본점1호점,육류/고기,3.6,서울 종로구 종로 200-4 지상1층,월~토 10:00 ~ 22:20,02-2274-8344,196,89건
라그릴리아 광화문점,이탈리안,3.2,서울 종로구 청계천로 11 청계한국빌딩 2층,매일 11:00 ~ 23:00,02-571-5732,97,28건
테라로사 광화문점,커피전문점,3.6,서울 종로구 종로1길 50,월~금 07:30 ~ 22:00,,103,67건
유진식당,한식,3.5,서울 종로구 종로17길 40,화~일 11:00 ~ 21:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-764-2835,198,94건
대성집,곰탕,3.8,서울 종로구 사직로 5,월~금 10:00 ~ 20:00,02-735-4259,114,101건
프릳츠 원서점,카페,3.3,서울 종로구 율곡로 83,매일 10:00 ~ 21:00,02-747-8101,425,96건
포비 광화문점,카페,4.1,서울 종로구 종로3길 17 광화문D타워 1층 21호,월~금 08:00 ~ 21:00,02-2251-8125,419,117건
백제정육점,육류/고기,3.4,서울 종로구 종로35길 34,월~토 11:30 ~ 22:30,02-762-7491,189,65건
도토리브라더스,일식,3.4,서울 종로구 경희궁길 41 1층,매일 11:30 ~ 21:20 · 브레이크타임 매일 15:30 ~ 17:00,02-737-2224,430,149건
아키비스트,카페,3.8,서울 종로구 효자로13길 52,매일 11:00 ~ 21:00,,366,83건
아델라베일리,이탈리안,3.2,서울 종로구 북악산로 48,월/화/수/목/일 11:30 ~ 22:00,02-3217-0707,144,67건
스코프 부암점,제과/베이커리,4.2,서울 종로구 창의문로 149,월/화요일,070-8801-1739,67,117건
혜화칼국수,국수,3.3,서울 종로구 창경궁로35길 13,매일 11:00 ~ 22:00,02-743-8212,182,95건
갓덴스시 종로점,초밥/롤,3.4,서울 종로구 종로12길 14,매일 11:00 ~ 21:30,02-730-1477,130,54건
몽중헌 안국점,중화요리,4.2,서울 종로구 북촌로 31-22,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 18:00,02-730-2051,83,43건
개뿔,갤러리카페,4.0,서울 종로구 낙산성곽서1길 26 1/2층,매일 10:00 ~ 22:00,02-765-2019,176,53건
도마 인사점,한식,4.0,서울 종로구 인사동8길 6-1,매일 11:00 ~ 21:40 · 브레이크타임 매일 15:00 ~ 17:00,02-733-9376,85,100건
체부동잔치집,국수,3.8,서울 종로구 자하문로1길 16 1층,월~토 10:00 ~ 02:00,02-730-5420,293,106건
우육면관 청계천점,중식,4.5,서울 종로구 청계천로 75-2,매일 11:00 ~ 20:00 · 브레이크타임 매일 14:30 ~ 17:30,070-4213-5678,145,125건
차마시는 뜰,전통찻집,4.4,서울 종로구 북촌로11나길 26 1층,영업시간 화~일 12:00 ~ 21:00,02-722-7006,124,76건
마이클 바이 해비치,이탈리안,3.5,서울 종로구 우정국로 26 센트로폴리스 B타워 2층,월~금 11:00 ~ 22:00,02-722-4300,138,35건
칸다소바 경복궁점,일본식라면,3.9,서울 종로구 자하문로7길 5 1층,매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6405-1662,280,162건
엄용백돼지국밥 종각점,국밥,3.7,서울 종로구 인사동3길 20,월~토 11:30 ~ 22:00,02-722-8092,217,62건
에베레스트레스토랑 동대문점,인도음식,4.2,서울 종로구 종로51가길 2-1 2층,매일 11:00 ~ 23:00,02-766-8850,221,122건
레이어드,카페,3.0,서울 종로구 북촌로2길 2-3,월~금 08:00 ~ 22:00,,685,178건
백부장집닭한마리 본관,닭요리,4.0,서울 종로구 삼봉로 100-1,월~토 10:30 ~ 22:00,02-732-2565,138,83건
나무사이로,커피전문점,3.8,서울 종로구 사직로8길 21,매일 09:00 ~ 21:00,070-7590-0885,122,84건
암소서울,한식,3.6,서울 종로구 새문안로 76 지하1층,월~금 11:30 ~ 22:00 · 브레이크타임2 월~금 15:00 ~ 17:00,02-6744-0123,421,29건
나누미떡볶이 성대본점,떡볶이,3.3,서울 종로구 성균관로 9-1,매일 00:00 ~ 24:00,02-747-0881,231,105건
수와래,이탈리안,4.3,서울 종로구 삼청로 82 2층,화/수/금/토/일 11:30 ~ 21:30 · 브레이크타임 화/수/금/토/일 15:00 ~ 16:30,02-739-2122,196,67건
영화루,중화요리,3.2,서울 종로구 자하문로7길 65,,02-738-1218,146,67건
학림다방,다방,4.1,서울 종로구 대학로 119 2층,매일 10:00 ~ 23:00,02-742-2877,219,74건
혜화도담,한식,4.3,서울 종로구 대명1길 16-6 1층,매일 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-744-9850,211,72건
포비브라이트 광화문점,카페,4.1,서울 종로구 새문안로 76,월~금 07:30 ~ 21:00,02-6744-0120,230,27건
청수당,카페,3.6,서울 종로구 돈화문로11나길 31-9,매일 11:30 ~ 22:00,0507-1318-8215,473,96건
샤오바오우육면,중화요리,3.9,서울 종로구 삼일대로17길 15 1층,매일 11:00 ~ 22:30,02-723-7788,297,140건
올모스트홈카페 아트선재센터점,카페,3.2,서울 종로구 소격동 144-2,매일 11:00 ~ 19:00,02-734-2626,335,47건
오레노라멘 인사점,일본식라면,4.3,서울 종로구 율곡로 49-4,매일 11:30 ~ 20:30 · 브레이크타임 매일 15:00 ~ 17:00,,243,122건
르블란서,양식,3.0,서울 종로구 수표로28길 30,영업시간 화~일 12:00 ~ 21:00 · 브레이크타임 화~일 15:00 ~ 17:00,02-766-9951,1/176,53건
잘빠진메밀 2호점,국수,3.6,서울 종로구 율곡로8길 73 1층,월~토 11:00 ~ 21:30 · 브레이크타임 월~토 15:00 ~ 17:00,070-4531-1214,212,35건
광화문한옥집,한식,3.5,서울 종로구 새문안로5가길 7 세종클럽 지하 1층,매일 10:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-731-2500,101,53건
감성타코 광화문점,멕시칸/브라질,3.1,서울 종로구 새문안로3길 23 경희궁의아침4단지 지하2층 B201호,월~금 11:30 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-738-8887,91,38건
박순례손말이고기 산정집 광화문점,육류/고기,2.7,서울 종로구 새문안로5가길 3-10 선덕빌딩 2층,영업시간 월~토 12:00 ~ 21:00 · 브레이크타임 월~토 14:00 ~ 18:00,02-310-9636,125,34건
북악정,갈비,3.7,서울 종로구 평창36길 6,매일 11:30 ~ 22:30,02-394-2340,67,17건
일품당 광화문점,샤브샤브,3.5,서울 종로구 세종대로23길 25,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-733-4949,45,30건
이경문순대곱창,순대,3.9,서울 종로구 돈화문로11나길 5,월~토 11:30 ~ 23:30,02-765-1532,223,75건
낙산냉면,냉면,2.3,서울 종로구 지봉로5길 8 1/2층,화요일,02-743-7285,165,76건
스미스가 좋아하는 한옥,이탈리안,3.1,서울 종로구 삼청로 22-7,매일 11:30 ~ 21:00 · 브레이크타임2 월~금 15:00 ~ 17:00,02-722-7003,172,49건
H라운지,카페,2.9,서울 종로구 자하문로4길 21-9,화~일 10:30 ~ 22:00,02-722-0028,204,13건
하이웨스트 익선점,카페,3.3,서울 종로구 돈화문로11다길 18,매일 11:00 ~ 22:00,,398,48건
창신동매운족발 본점,족발/보쌈,3.6,서울 종로구 종로51길 23,매일 10:30 ~ 24:00,02-3675-9689,170,58건
순대실록 대학로본점,순대,3.6,서울 종로구 동숭길 127 우성빌딩 2층,매일 07:00 ~ 24:00,02-742-5338,161,65건
카페아르크,카페,3.2,서울 종로구 인왕산로 3 위쿡 1층,매일 09:30 ~ 20:00,070-5220-1771,182,40건
안주마을,호프/요리주점,3.7,서울 종로구 자하문로1길 3,영업시간 월~토 16:00 ~ 02:00,02-723-3529,200,48건
양반댁,한정식,1.9,서울 종로구 인사동길 19-18,,02-733-5507,139,23건
힐사이드테이블,양식,3.5,서울 종로구 경희궁2길 7 1층,매일 11:30 ~ 21:20 · 브레이크타임 매일 15:30 ~ 17:00,02-720-5757,330,84건
서울서 둘째로잘하는집,죽,4.2,서울 종로구 삼청로 122-1,매일 11:00 ~ 20:30,02-734-5302,117,77건
부빙,카페,4.0,서울 종로구 창의문로 136,월/화요일,02-394-8288,163,67건
광화문뚝감,감자탕,4.1,서울 종로구 새문안로3길 21,매일 00:00 ~ 24:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-722-5894,129,75건
서린낙지,해물/생선,2.8,서울 종로구 종로 19 르메이에르 종로타운 2층,매일 11:30 ~ 23:00,02-735-0670,128,57건
평원숯불갈비,갈비,3.7,서울 종로구 종로39길 29,매일 11:00 ~ 23:00,02-745-2408,180,28건
교대이층집 광화문점,삼겹살,4.1,서울 종로구 삼봉로 95 대성스카이렉스오피스텔 102동 1층,매일 11:00 ~ 23:30,02-723-6692,57,60건
대련집,국수,3.6,서울 종로구 종로16길 37,월~토 11:00 ~ 22:00,02-2265-5349,124,63건
칸다소바 혜화점,일본식라면,4.3,서울 종로구 대학로 131-1 1층,매일 11:30 ~ 21:30 · 브레이크타임 매일 15:30 ~ 17:00,02-747-1662,79,92건
인왕산 대충유원지,카페,3.7,서울 종로구 필운대로 46 무목적빌딩 4층,영업시간 월~목 12:00 ~ 22:00,,201,64건
참치공방 종각점,참치회,2.9,서울 종로구 종로9길 8 1층,매일 11:30 ~ 24:00,02-732-8014,82,41건
내자상회,카페,4.0,서울 종로구 사직로10길 3 1층,월~토 10:00 ~ 22:00,070-7755-0142,259,55건
차이797 광화문점,중식,3.4,서울 종로구 새문안로5길 31 센터포인트 광화문빌딩 2층,월~금 11:30 ~ 22:00 · 브레이크타임 월~금 15:00 ~ 17:30,02-6031-6797,18,15건
사발,국수,3.5,서울 종로구 사직로8길 34 경희궁의아침 3단지 1층 142호,월~금 11:30 ~ 21:00,02-720-4845,571,66건
원조원할매소문난닭한마리,닭요리,3.5,서울 종로구 종로5가 282-21,매일 10:00 ~ 24:00,02-2279-2078,145,36건
레이지버거클럽,햄버거,4.2,서울 종로구 창의문로 137 1층,매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 16:30,02-394-2547,95,40건
석파랑,한정식,3.1,서울 종로구 자하문로 309,영업시간 매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00,02-395-2500,35,15건
고가빈커리하우스,인도음식,3.7,서울 종로구 경희궁2길 7 3층,매일 11:30 ~ 21:20 · 브레이크타임 매일 15:00 ~ 17:00,02-722-2224,305,95건
영춘옥,한식,2.9,서울 종로구 돈화문로5가길 13,매일 00:00 ~ 24:00,02-765-4237,109,72건
롤인익선,초밥/롤,4.3,서울 종로구 삼일대로30길 37,월~토 11:00 ~ 21:00,02-765-4560,179,65건
효자베이커리,제과/베이커리,3.9,서울 종로구 필운대로 54,화~일 07:30 ~ 24:00,02-736-7629,147,88건
가스트로통,양식,3.5,서울 종로구 자하문로6길 11-36,매일 11:30 ~ 22:30 · 브레이크타임 매일 15:00 ~ 17:30,02-730-4162,74,32건
촌놈,삼겹살,4.6,서울 종로구 대학로8가길 48 연경빌딩 2층,영업시간 월~금 15:30 ~ 24:00,02-743-1011,168,57건
버거파크 혜화점,햄버거,4.4,서울 종로구 대학로11길 5 1층,매일 11:30 ~ 22:00,02-747-3005,579,82건
신선식탁,양식,4.0,서울 종로구 율곡로13가길 4,월~금 10:30 ~ 21:00 · 브레이크타임 월~토 15:00 ~ 16:00,02-742-6933,225,33건
닥터로빈 광화문점,양식,3.9,서울 종로구 종로3길 17 D타워 5층 3호,매일 11:00 ~ 22:00,02-2251-8510,171,36건
동백양과점 익선점,커피전문점,2.2,서울 종로구 수표로28길 17-24,영업시간 매일 12:00 ~ 22:00,02-3144-0429,396,75건
육회자매집 종로3호점,육류/고기,4.0,서울 종로구 종로 208 1층,월~토 10:00 ~ 22:20,02-2272-3036,214,30건
살롱순라,이탈리안,3.8,서울 종로구 율곡로10길 75,화~토 11:30 ~ 23:00 · 브레이크타임 화~금 15:30 ~ 17:00,0504-1400-5257,261,40건
루뽀,와인바,4.1,서울 종로구 새문안로5길 31 센터포인트빌딩 2층,매일 11:30 ~ 23:00 · 브레이크타임 매일 15:00 ~ 18:00,02-6262-0880,164,42건
이태리재,이탈리안,3.5,서울 종로구 율곡로1길 74-9 1층,영업시간 화~일 12:00 ~ 22:00 · 브레이크타임 화~일 15:00 ~ 18:00,070-4233-6262,160,60건
양연화로 종로직영점,육류/고기,4.6,서울 종로구 삼일대로17길 18 1/2층,매일 11:00 ~ 22:00,02-3210-0808,233,41건
평양고깃집,육류/고기,4.6,서울 종로구 인사동5길 14 2층,매일 11:00 ~ 23:00,070-4419-4999,123,19건
모도우 광화문점,한식,3.7,서울 종로구 율곡로 6 트윈트리빌딩 B동 지하1층 101호,매일 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-6016-6916,75,26건
라카페갤러리,갤러리카페,4.5,서울 종로구 자하문로10길 28,화~일 11:00 ~ 22:00,02-379-1975,71,22건
화목순대국 광화문1호점,순대,3.7,서울 종로구 새문안로5길 11,월~토 00:00 ~ 24:00 · 점심시간 월~토 14:30 ~ 17:30,02-723-8313,50,58건
동묘발전소,돈까스/우동,4.6,서울 종로구 종로 322-4,월~토 11:30 ~ 20:00 · 브레이크타임 월~토 15:00 ~ 17:30,02-6398-7917,87,39건
뎁짜이,베트남음식,3.8,서울 종로구 대학로11길 41-4,매일 11:00 ~ 22:00,02-763-1915,213,83건
창화당 익선동점,분식,3.2,서울 종로구 수표로28길 23,월~금 11:30 ~ 21:00 · 브레이크타임 월~금 15:30 ~ 17:00,070-8825-0908,369,101건
경춘자의 라면땡기는날,분식,3.3,서울 종로구 율곡로3길 82,월~토 09:00 ~ 19:30,02-733-3330,261,87건
하림각,중식,3.3,서울 종로구 자하문로 255 AW컨벤션센터 1층,화~일 11:30 ~ 21:00 · 브레이크타임1 화~금 15:00 ~ 17:30,02-396-2442,21,15건
커피스트,커피전문점,4.2,서울 종로구 경희궁길 39 1층,월~토 11:00 ~ 21:00,02-725-5557,74,75건
카페키이로,커피전문점,4.0,서울 종로구 창경궁로26길 41-3 2층,월/화요일,02-747-0848,122,41건
롤링파스타 종로지점,이탈리안,3.0,서울 종로구 삼일대로 392 1층,매일 11:30 ~ 22:00,02-2261-5973,264,59건
북한산제빵소 광화문점,제과/베이커리,3.6,서울 종로구 경희궁2길 10,매일 11:00 ~ 19:00,,172,29건
누하의숲,일식집,3.9,서울 종로구 필운대로 31-1,화~일 11:30 ~ 20:30 · 브레이크타임 화~일 14:30 ~ 17:00,02-733-5632,112,96건
남도분식 서촌점,분식,2.7,서울 종로구 옥인2길 2,화~일 11:30 ~ 20:30 · 브레이크타임 화~일 15:00 ~ 17:00,02-723-7775,180,47건
1940금문,중화요리,2.7,서울 종로구 창경궁로 269-1,월/화/목/금/토/일 11:30 ~ 22:00,02-762-0918,65,46건
신도세기 종로점,육류/고기,3.0,서울 종로구 삼일대로17길 51 스타골드빌딩 1층,월/화/수/목/일 11:00 ~ 23:00,02-739-8114,212,14건
더키친750,양식,3.7,서울 종로구 대학로8가길 80 2층,월~금 11:30 ~ 21:30,02-743-0554,182,32건
꽃밥에피다,한식,3.6,서울 종로구 인사동16길 3-6 1층,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-732-0276,80,31건
가배도 삼청점,다방,3.1,서울 종로구 북촌로5길 56-8 101호,매일 10:00 ~ 21:00,02-732-4542,199,27건
더마틴,디저트카페,3.9,서울 종로구 자하문로 54-1,월/화요일,02-738-2299,146,89건
메이탄 종로점,중화요리,3.6,서울 종로구 경교장1길 17,매일 11:00 ~ 21:30,02-738-6686,97,22건
밀크홀1937 종로점,카페,3.8,서울 종로구 종로 86-1,월~금 07:30 ~ 23:00,070-8801-1937,150,47건
공평동꼼장어 본점,장어,3.4,서울 종로구 우정국로 29,영업시간 월~토 16:00 ~ 01:00,02-738-1769,140,48건
카페뎀셀브즈 종로점,카페,3.3,서울 종로구 삼일대로 388 1~3층,매일 10:00 ~ 23:00,02-2266-5947,145,60건
만리성,중화요리,2.2,서울 종로구 대학로12길 61,매일 10:00 ~ 21:30,02-747-0957,118,19건
클럽에스프레소,커피전문점,3.1,서울 종로구 창의문로 132,매일 09:00 ~ 22:00,02-764-8719,91,66건
종로돈부리,일식집,3.5,서울 종로구 삼일대로 385,월~토 11:00 ~ 22:00 · 브레이크타임 월~토 15:00 ~ 17:00,02-722-2384,241,90건
살라댕방콕,태국음식,2.8,서울 종로구 돈화문로11다길 40,매일 11:30 ~ 21:30 · 브레이크타임 매일 15:00 ~ 17:00,02-764-8215,493,79건
호반,한식,3.8,서울 종로구 삼일대로26길 20,,02-738-9393,97,22건
동묘집,해물/생선,4.4,서울 종로구 종로52길 43-9,,070-8882-8889,93,21건
북촌도담,한식,3.7,서울 종로구 북촌로1길 9,매일 11:00 ~ 22:00,,160,52건
그레인바운더리,테마카페,3.1,서울 종로구 삼일대로 388-7 1층,월~금 07:00 ~ 22:00,,102,16건
후라토식당 본점,일식,4.0,서울 종로구 새문안로5길 19 로얄빌딩 아케이드 지하1층 63호,매일 11:30 ~ 22:00 · 브레이크타임 매일 15:00 ~ 17:00,02-730-7090,115,58건
부산회집,회,4.0,서울 종로구 돈화문로4길 38,월~토 11:00 ~ 22:00,02-2268-1317,36,23건
mk2,카페,3.3,서울 종로구 자하문로10길 17,영업시간 매일 12:00 ~ 22:00,,115,49건
